route_id,school_id,school_name,bus_id,driver_id,date,year,month,day,day_of_week,is_weekend,season,hour,minute,is_peak_hour,num_stops,total_distance_km,total_students,students_per_stop,avg_distance_per_stop,route_zone,route_complexity_score,road_type,road_quality_score,traffic_conditions,weather,temperature_celsius,driver_experience_years,driver_age,bus_age_years,bus_capacity,bus_maintenance_score,occupancy_rate,school_lat,school_lon,avg_stop_lat,avg_stop_lon,total_time_minutes,avg_speed_kmh,time_per_stop_minutes,time_per_km_minutes
ROUTE_01034,SCH_002,National School B,BUS_009,DRV_019,2024-07-07,2024,7,7,6,1,summer,5,42,0,18,248.796,50,2.78,13.822,Zone_E,100.0,highway,3.95,light,light_rain,36.4,24,54,5,50,3.7,1.0,3.12,101.7,3.1437,101.6994,346.86,43.04,19.27,1.39
ROUTE_01035,SCH_002,National School B,BUS_014,DRV_010,2024-09-30,2024,9,30,0,0,monsoon,7,12,1,16,211.196,50,3.12,13.2,Zone_A,100.0,highway,4.85,heavy,heavy_rain,24.3,21,58,2,50,3.49,1.0,3.12,101.7,3.2016,101.7068,880.65,14.39,55.04,4.17
ROUTE_01036,SCH_003,Private School C,BUS_005,DRV_012,2024-08-09,2024,8,9,4,0,summer,6,29,1,5,60.795,36,7.2,12.159,Zone_B,100.0,local_road,4.88,moderate,clear,35.2,7,48,12,50,4.75,0.72,3.2,101.65,3.1335,101.7298,283.66,12.86,56.73,4.67
ROUTE_01037,SCH_003,Private School C,BUS_022,DRV_013,2024-06-22,2024,6,22,5,1,summer,7,1,1,17,222.948,50,2.94,13.115,Zone_C,100.0,local_road,2.51,moderate,clear,37.5,17,64,11,50,3.58,1.0,3.2,101.65,3.1954,101.725,1101.11,12.15,64.77,4.94
ROUTE_01038,SCH_002,National School B,BUS_009,DRV_044,2024-07-15,2024,7,15,0,0,summer,7,58,1,19,206.211,50,2.63,10.853,Zone_D,100.0,local_road,3.37,moderate,light_rain,29.6,3,48,14,50,4.65,1.0,3.12,101.7,3.1887,101.6938,1408.74,8.78,74.14,6.83
ROUTE_01039,SCH_002,National School B,BUS_005,DRV_016,2024-01-27,2024,1,27,5,1,winter,5,3,0,8,93.252,50,6.25,11.657,Zone_E,100.0,main_road,2.54,free_flow,cloudy,23.2,5,58,0,50,3.33,1.0,3.12,101.7,3.1772,101.6708,194.98,28.7,24.37,2.09
ROUTE_01040,SCH_001,International School A,BUS_023,DRV_010,2024-02-05,2024,2,5,0,0,winter,7,14,1,15,205.673,50,3.33,13.712,Zone_A,100.0,local_road,4.1,free_flow,clear,27.8,5,49,11,50,2.08,1.0,3.15,101.68,3.1691,101.6991,803.04,15.37,53.54,3.9
ROUTE_01041,SCH_001,International School A,BUS_029,DRV_030,2024-07-10,2024,7,10,2,0,summer,6,41,1,18,221.909,50,2.78,12.328,Zone_B,100.0,local_road,4.83,congested,light_rain,36.1,3,31,5,50,4.19,1.0,3.15,101.68,3.1655,101.6995,2200.94,6.05,122.27,9.92
ROUTE_01042,SCH_002,National School B,BUS_025,DRV_046,2024-06-25,2024,6,25,1,0,summer,5,38,0,8,97.664,50,6.25,12.208,Zone_C,100.0,local_road,3.06,free_flow,heavy_rain,36.5,12,48,8,50,2.87,1.0,3.12,101.7,3.1656,101.6959,424.56,13.8,53.07,4.35
ROUTE_01043,SCH_003,Private School C,BUS_005,DRV_036,2024-04-12,2024,4,12,4,0,spring,5,12,0,6,78.83,42,7.0,13.138,Zone_D,100.0,local_road,4.92,moderate,storm,24.8,20,54,6,50,2.26,0.84,3.2,101.65,3.1613,101.7286,547.03,8.65,91.17,6.94
ROUTE_01044,SCH_002,National School B,BUS_026,DRV_045,2024-04-16,2024,4,16,1,0,spring,7,36,1,13,184.201,50,3.85,14.169,Zone_E,100.0,local_road,4.44,moderate,light_rain,31.0,6,62,5,50,4.15,1.0,3.12,101.7,3.1599,101.6809,1021.55,10.82,78.58,5.55
ROUTE_01045,SCH_003,Private School C,BUS_015,DRV_006,2024-02-08,2024,2,8,3,0,winter,7,8,1,15,202.81,50,3.33,13.521,Zone_A,100.0,residential,4.06,heavy,light_rain,25.1,4,25,14,50,4.38,1.0,3.2,101.65,3.168,101.7089,2195.27,5.54,146.35,10.82
ROUTE_01046,SCH_002,National School B,BUS_024,DRV_038,2024-07-15,2024,7,15,0,0,summer,5,26,0,10,155.656,50,5.0,15.566,Zone_B,100.0,local_road,4.25,free_flow,cloudy,32.3,22,34,4,50,3.77,1.0,3.12,101.7,3.2001,101.6999,393.51,23.73,39.35,2.53
ROUTE_01047,SCH_001,International School A,BUS_017,DRV_050,2024-11-01,2024,11,1,4,0,monsoon,5,55,0,16,187.858,50,3.12,11.741,Zone_C,100.0,local_road,3.02,free_flow,heavy_rain,31.6,16,34,4,50,4.03,1.0,3.15,101.68,3.1546,101.6931,835.29,13.49,52.21,4.45
ROUTE_01048,SCH_003,Private School C,BUS_007,DRV_001,2024-10-30,2024,10,30,2,0,monsoon,5,33,0,10,160.795,50,5.0,16.08,Zone_D,100.0,main_road,3.59,light,fog,31.7,14,39,13,50,4.63,1.0,3.2,101.65,3.1335,101.7028,516.87,18.67,51.69,3.21
ROUTE_01049,SCH_001,International School A,BUS_012,DRV_050,2024-02-09,2024,2,9,4,0,winter,7,29,1,7,75.432,44,6.29,10.776,Zone_E,100.0,main_road,3.85,heavy,cloudy,28.4,5,57,8,50,4.91,0.88,3.15,101.68,3.1506,101.6747,424.52,10.66,60.65,5.63
ROUTE_01050,SCH_002,National School B,BUS_027,DRV_033,2024-06-29,2024,6,29,5,1,summer,7,35,1,13,114.237,50,3.85,8.787,Zone_A,100.0,local_road,3.15,heavy,cloudy,37.6,7,64,14,50,4.58,1.0,3.12,101.7,3.143,101.7095,757.38,9.05,58.26,6.63
ROUTE_01051,SCH_003,Private School C,BUS_025,DRV_004,2024-07-02,2024,7,2,1,0,summer,6,22,1,18,266.241,50,2.78,14.791,Zone_B,100.0,main_road,4.94,moderate,fog,36.9,13,47,5,50,3.87,1.0,3.2,101.65,3.1817,101.7041,1019.49,15.67,56.64,3.83
ROUTE_01052,SCH_003,Private School C,BUS_012,DRV_008,2024-07-22,2024,7,22,0,0,summer,6,43,1,8,102.692,50,6.25,12.837,Zone_C,100.0,main_road,3.49,heavy,clear,31.6,20,61,1,50,3.99,1.0,3.2,101.65,3.2024,101.6775,461.12,13.36,57.64,4.49
ROUTE_01053,SCH_003,Private School C,BUS_023,DRV_001,2024-08-19,2024,8,19,0,0,summer,7,35,1,12,129.457,50,4.17,10.788,Zone_D,100.0,residential,4.97,heavy,clear,31.4,9,27,8,50,3.57,1.0,3.2,101.65,3.1855,101.6814,1018.73,7.62,84.89,7.87
ROUTE_01054,SCH_001,International School A,BUS_018,DRV_006,2024-05-30,2024,5,30,3,0,spring,5,13,0,6,86.456,40,6.67,14.409,Zone_E,100.0,highway,4.58,light,clear,24.4,5,39,9,50,3.4,0.8,3.15,101.68,3.2004,101.6817,125.73,41.26,20.95,1.45
ROUTE_01055,SCH_002,National School B,BUS_005,DRV_030,2024-07-10,2024,7,10,2,0,summer,6,7,1,15,151.813,50,3.33,10.121,Zone_A,100.0,local_road,2.67,heavy,cloudy,28.9,6,47,10,50,2.31,1.0,3.12,101.7,3.1572,101.702,1055.47,8.63,70.36,6.95
ROUTE_01056,SCH_001,International School A,BUS_022,DRV_039,2024-01-12,2024,1,12,4,0,winter,5,59,0,13,159.955,50,3.85,12.304,Zone_B,100.0,residential,3.99,moderate,heavy_rain,25.2,3,27,3,50,3.15,1.0,3.15,101.68,3.1945,101.7013,1280.45,7.5,98.5,8.01
ROUTE_01057,SCH_003,Private School C,BUS_018,DRV_047,2024-05-12,2024,5,12,6,1,spring,6,42,1,10,163.069,50,5.0,16.307,Zone_C,100.0,main_road,3.41,heavy,cloudy,29.5,15,44,12,50,3.33,1.0,3.2,101.65,3.1658,101.6937,727.23,13.45,72.72,4.46
ROUTE_01058,SCH_001,International School A,BUS_018,DRV_015,2024-05-16,2024,5,16,3,0,spring,6,3,1,19,228.783,50,2.63,12.041,Zone_D,100.0,local_road,2.86,heavy,clear,26.4,12,49,6,50,3.74,1.0,3.15,101.68,3.1772,101.7163,1477.85,9.29,77.78,6.46
ROUTE_01059,SCH_003,Private School C,BUS_029,DRV_034,2024-01-13,2024,1,13,5,1,winter,7,50,1,11,110.374,50,4.55,10.034,Zone_E,100.0,local_road,4.11,moderate,cloudy,25.5,24,50,10,50,2.19,1.0,3.2,101.65,3.1675,101.7327,530.12,12.49,48.19,4.8
ROUTE_01060,SCH_001,International School A,BUS_002,DRV_019,2024-05-26,2024,5,26,6,1,spring,6,31,1,12,132.782,50,4.17,11.065,Zone_A,100.0,local_road,3.67,light,clear,32.6,9,42,9,50,3.79,1.0,3.15,101.68,3.1943,101.6912,440.79,18.07,36.73,3.32
ROUTE_01061,SCH_002,National School B,BUS_022,DRV_040,2024-05-26,2024,5,26,6,1,spring,6,29,1,16,178.917,50,3.12,11.182,Zone_B,100.0,local_road,3.16,congested,clear,24.6,24,43,1,50,4.8,1.0,3.12,101.7,3.2114,101.7182,1141.77,9.4,71.36,6.38
ROUTE_01062,SCH_001,International School A,BUS_016,DRV_023,2024-11-24,2024,11,24,6,1,monsoon,6,40,1,5,76.168,35,7.0,15.234,Zone_C,100.0,main_road,4.88,moderate,clear,24.4,15,61,10,50,3.01,0.7,3.15,101.68,3.2133,101.7222,266.56,17.14,53.31,3.5
ROUTE_01063,SCH_001,International School A,BUS_008,DRV_021,2024-02-05,2024,2,5,0,0,winter,6,23,1,17,263.892,50,2.94,15.523,Zone_D,100.0,highway,4.53,moderate,heavy_rain,28.8,6,43,14,50,4.13,1.0,3.15,101.68,3.1644,101.6703,956.73,16.55,56.28,3.63
ROUTE_01064,SCH_001,International School A,BUS_012,DRV_009,2024-03-22,2024,3,22,4,0,spring,6,30,1,19,234.612,50,2.63,12.348,Zone_E,100.0,residential,3.01,light,light_rain,32.1,11,30,6,50,2.07,1.0,3.15,101.68,3.1785,101.6861,1174.24,11.99,61.8,5.01
ROUTE_01065,SCH_001,International School A,BUS_022,DRV_028,2024-12-06,2024,12,6,4,0,winter,6,13,1,10,103.593,50,5.0,10.359,Zone_A,100.0,main_road,3.59,heavy,clear,29.5,21,50,2,50,2.36,1.0,3.15,101.68,3.1733,101.7059,446.98,13.91,44.7,4.31
ROUTE_01066,SCH_002,National School B,BUS_026,DRV_027,2024-02-27,2024,2,27,1,0,winter,5,52,0,9,93.565,50,5.56,10.396,Zone_B,100.0,local_road,2.83,moderate,cloudy,25.7,4,47,13,50,3.7,1.0,3.12,101.7,3.1424,101.7215,497.65,11.28,55.29,5.32
ROUTE_01067,SCH_003,Private School C,BUS_012,DRV_003,2024-05-12,2024,5,12,6,1,spring,6,48,1,13,151.318,50,3.85,11.64,Zone_C,100.0,main_road,3.78,heavy,fog,25.9,6,52,12,50,2.76,1.0,3.2,101.65,3.206,101.6966,953.5,9.52,73.35,6.3
ROUTE_01068,SCH_003,Private School C,BUS_022,DRV_036,2024-04-25,2024,4,25,3,0,spring,5,51,0,19,185.683,50,2.63,9.773,Zone_D,100.0,main_road,4.8,light,cloudy,32.2,8,56,2,50,3.77,1.0,3.2,101.65,3.1869,101.708,418.69,26.61,22.04,2.25
ROUTE_01069,SCH_003,Private School C,BUS_026,DRV_001,2024-01-28,2024,1,28,6,1,winter,6,8,1,12,176.407,50,4.17,14.701,Zone_E,100.0,highway,4.18,moderate,light_rain,28.3,2,56,13,50,2.71,1.0,3.2,101.65,3.1698,101.7027,528.74,20.02,44.06,3.0
ROUTE_01070,SCH_002,National School B,BUS_029,DRV_018,2024-02-11,2024,2,11,6,1,winter,7,8,1,10,179.114,50,5.0,17.911,Zone_A,100.0,residential,2.59,heavy,storm,24.0,21,61,11,50,4.23,1.0,3.12,101.7,3.1444,101.7007,2441.78,4.4,244.18,13.63
ROUTE_01071,SCH_002,National School B,BUS_004,DRV_019,2024-06-11,2024,6,11,1,0,summer,7,28,1,7,88.947,48,6.86,12.707,Zone_B,100.0,residential,2.6,moderate,cloudy,29.5,22,41,3,50,2.22,0.96,3.12,101.7,3.1784,101.7117,499.7,10.68,71.39,5.62
ROUTE_01072,SCH_001,International School A,BUS_002,DRV_023,2024-02-03,2024,2,3,5,1,winter,6,39,1,7,88.87,50,7.14,12.696,Zone_C,100.0,residential,4.9,heavy,cloudy,26.2,10,56,8,50,4.58,1.0,3.15,101.68,3.1977,101.6727,801.32,6.65,114.47,9.02
ROUTE_01073,SCH_002,National School B,BUS_003,DRV_006,2024-07-26,2024,7,26,4,0,summer,7,46,1,16,153.866,50,3.12,9.617,Zone_D,100.0,residential,3.57,moderate,clear,28.7,3,62,12,50,4.9,1.0,3.12,101.7,3.188,101.7257,1076.37,8.58,67.27,7.0
ROUTE_01074,SCH_003,Private School C,BUS_011,DRV_047,2024-11-09,2024,11,9,5,1,monsoon,7,58,1,16,248.782,50,3.12,15.549,Zone_E,100.0,main_road,4.42,moderate,cloudy,31.1,23,33,4,50,2.3,1.0,3.2,101.65,3.1696,101.6912,731.55,20.4,45.72,2.94
ROUTE_01075,SCH_002,National School B,BUS_027,DRV_047,2024-09-28,2024,9,28,5,1,monsoon,7,9,1,10,190.146,50,5.0,19.015,Zone_A,100.0,local_road,4.77,heavy,light_rain,32.4,12,52,13,50,3.8,1.0,3.12,101.7,3.1791,101.6748,1353.32,8.43,135.33,7.12
ROUTE_01076,SCH_003,Private School C,BUS_006,DRV_019,2024-10-16,2024,10,16,2,0,monsoon,6,53,1,13,147.115,50,3.85,11.317,Zone_B,100.0,main_road,3.02,heavy,clear,29.2,7,55,11,50,3.32,1.0,3.2,101.65,3.167,101.7293,759.42,11.62,58.42,5.16
ROUTE_01077,SCH_002,National School B,BUS_007,DRV_048,2024-07-03,2024,7,3,2,0,summer,6,39,1,11,146.615,50,4.55,13.329,Zone_C,100.0,main_road,3.71,heavy,cloudy,32.2,21,55,11,50,4.35,1.0,3.12,101.7,3.1768,101.708,714.41,12.31,64.95,4.87
ROUTE_01078,SCH_002,National School B,BUS_015,DRV_029,2024-05-30,2024,5,30,3,0,spring,5,43,0,6,82.782,41,6.83,13.797,Zone_D,100.0,local_road,4.76,moderate,cloudy,25.5,21,64,8,50,4.41,0.82,3.12,101.7,3.1543,101.7166,343.04,14.48,57.17,4.14
ROUTE_01079,SCH_003,Private School C,BUS_030,DRV_001,2024-02-02,2024,2,2,4,0,winter,7,54,1,7,133.614,46,6.57,19.088,Zone_E,100.0,highway,2.55,moderate,clear,23.4,12,27,11,50,4.71,0.92,3.2,101.65,3.195,101.6902,284.13,28.22,40.59,2.13
ROUTE_01080,SCH_003,Private School C,BUS_013,DRV_023,2024-07-02,2024,7,2,1,0,summer,7,53,1,19,298.933,50,2.63,15.733,Zone_A,100.0,highway,4.2,light,clear,29.8,8,41,2,50,3.0,1.0,3.2,101.65,3.1742,101.7028,432.31,41.49,22.75,1.45
ROUTE_01081,SCH_002,National School B,BUS_009,DRV_030,2024-03-04,2024,3,4,0,0,spring,6,51,1,12,172.443,50,4.17,14.37,Zone_B,100.0,local_road,3.56,moderate,clear,27.8,14,54,7,50,3.8,1.0,3.12,101.7,3.1913,101.7151,761.49,13.59,63.46,4.42
ROUTE_01082,SCH_002,National School B,BUS_027,DRV_022,2024-12-11,2024,12,11,2,0,winter,6,37,1,10,110.653,50,5.0,11.065,Zone_C,100.0,local_road,4.21,free_flow,clear,29.6,20,39,0,50,2.74,1.0,3.12,101.7,3.1645,101.6963,380.56,17.45,38.06,3.44
ROUTE_01083,SCH_001,International School A,BUS_027,DRV_025,2024-03-30,2024,3,30,5,1,spring,5,34,0,8,87.92,50,6.25,10.99,Zone_D,100.0,highway,4.85,light,clear,25.7,2,31,12,50,4.82,1.0,3.15,101.68,3.1935,101.7193,125.7,41.97,15.71,1.43
ROUTE_01084,SCH_003,Private School C,BUS_030,DRV_004,2024-02-29,2024,2,29,3,0,winter,6,47,1,5,72.592,40,8.0,14.518,Zone_E,100.0,local_road,2.77,heavy,clear,26.2,8,27,11,50,3.98,0.8,3.2,101.65,3.2227,101.6962,529.39,8.23,105.88,7.29
ROUTE_01085,SCH_001,International School A,BUS_013,DRV_047,2024-05-29,2024,5,29,2,0,spring,6,21,1,18,252.642,50,2.78,14.036,Zone_A,100.0,main_road,3.29,moderate,storm,32.8,16,36,9,50,3.75,1.0,3.15,101.68,3.2097,101.718,1296.1,11.7,72.01,5.13
ROUTE_01086,SCH_002,National School B,BUS_022,DRV_043,2024-05-05,2024,5,5,6,1,spring,6,24,1,13,167.824,50,3.85,12.91,Zone_B,100.0,local_road,2.57,free_flow,cloudy,29.5,19,51,4,50,3.28,1.0,3.12,101.7,3.1649,101.7176,487.98,20.63,37.54,2.91
ROUTE_01087,SCH_003,Private School C,BUS_002,DRV_007,2024-09-04,2024,9,4,2,0,monsoon,7,24,1,14,228.242,50,3.57,16.303,Zone_C,100.0,main_road,4.73,heavy,cloudy,30.6,15,59,12,50,2.59,1.0,3.2,101.65,3.1797,101.7165,1302.94,10.51,93.07,5.71
ROUTE_01088,SCH_002,National School B,BUS_022,DRV_005,2024-06-29,2024,6,29,5,1,summer,6,58,1,13,143.513,50,3.85,11.039,Zone_D,100.0,main_road,4.41,light,heavy_rain,37.0,23,62,1,50,4.94,1.0,3.12,101.7,3.21,101.7069,467.1,18.43,35.93,3.25
ROUTE_01089,SCH_003,Private School C,BUS_001,DRV_045,2024-04-05,2024,4,5,4,0,spring,7,48,1,18,239.337,50,2.78,13.296,Zone_E,100.0,main_road,4.0,moderate,cloudy,24.6,1,64,11,50,4.95,1.0,3.2,101.65,3.1661,101.7074,899.35,15.97,49.96,3.76
ROUTE_01090,SCH_002,National School B,BUS_003,DRV_005,2024-11-29,2024,11,29,4,0,monsoon,7,56,1,7,70.545,50,7.14,10.078,Zone_A,100.0,local_road,4.72,heavy,clear,25.9,11,45,8,50,3.46,1.0,3.12,101.7,3.1691,101.671,440.25,9.61,62.89,6.24
ROUTE_01091,SCH_001,International School A,BUS_025,DRV_015,2024-05-27,2024,5,27,0,0,spring,6,31,1,8,96.294,50,6.25,12.037,Zone_B,100.0,main_road,3.31,congested,clear,25.1,12,28,10,50,2.93,1.0,3.15,101.68,3.1915,101.6864,526.56,10.97,65.82,5.47
ROUTE_01092,SCH_001,International School A,BUS_021,DRV_042,2024-08-15,2024,8,15,3,0,summer,6,46,1,6,75.836,43,7.17,12.639,Zone_C,100.0,residential,3.04,congested,heavy_rain,36.1,14,26,1,50,3.85,0.86,3.15,101.68,3.1462,101.6798,1065.44,4.27,177.57,14.05
ROUTE_01093,SCH_001,International School A,BUS_017,DRV_038,2024-08-20,2024,8,20,1,0,summer,6,28,1,10,113.946,50,5.0,11.395,Zone_D,100.0,local_road,2.78,moderate,cloudy,35.0,4,57,10,50,3.49,1.0,3.15,101.68,3.175,101.695,710.58,9.62,71.06,6.24
ROUTE_01094,SCH_003,Private School C,BUS_028,DRV_035,2024-03-08,2024,3,8,4,0,spring,6,39,1,10,141.609,50,5.0,14.161,Zone_E,100.0,residential,3.01,free_flow,cloudy,30.1,11,34,5,50,4.39,1.0,3.2,101.65,3.1775,101.7213,508.99,16.69,50.9,3.59
ROUTE_01095,SCH_003,Private School C,BUS_010,DRV_032,2024-04-11,2024,4,11,3,0,spring,6,37,1,9,123.082,50,5.56,13.676,Zone_A,100.0,residential,3.35,heavy,light_rain,26.1,21,49,4,50,2.03,1.0,3.2,101.65,3.1523,101.7087,1029.47,7.17,114.39,8.36
ROUTE_01096,SCH_003,Private School C,BUS_020,DRV_010,2024-11-24,2024,11,24,6,1,monsoon,7,7,1,6,79.939,45,7.5,13.323,Zone_B,100.0,main_road,3.99,light,heavy_rain,30.4,8,36,8,50,3.35,0.9,3.2,101.65,3.1941,101.6703,299.87,15.99,49.98,3.75
ROUTE_01097,SCH_001,International School A,BUS_007,DRV_008,2024-04-14,2024,4,14,6,1,spring,5,18,0,7,81.945,50,7.14,11.706,Zone_C,100.0,main_road,4.32,light,clear,25.5,7,32,4,50,4.8,1.0,3.15,101.68,3.199,101.7168,156.59,31.4,22.37,1.91
ROUTE_01098,SCH_003,Private School C,BUS_020,DRV_032,2024-06-05,2024,6,5,2,0,summer,6,18,1,16,185.918,50,3.12,11.62,Zone_D,100.0,highway,2.68,moderate,cloudy,34.7,14,50,12,50,2.04,1.0,3.2,101.65,3.1897,101.7037,449.65,24.81,28.1,2.42
ROUTE_01099,SCH_002,National School B,BUS_030,DRV_029,2024-04-11,2024,4,11,3,0,spring,6,23,1,13,191.238,50,3.85,14.711,Zone_E,100.0,highway,4.72,moderate,cloudy,30.7,14,50,4,50,2.92,1.0,3.12,101.7,3.1717,101.69,369.26,31.07,28.4,1.93
ROUTE_01100,SCH_003,Private School C,BUS_003,DRV_001,2024-09-28,2024,9,28,5,1,monsoon,6,41,1,15,197.533,50,3.33,13.169,Zone_A,100.0,main_road,3.46,moderate,clear,29.1,7,36,3,50,3.84,1.0,3.2,101.65,3.1658,101.7055,556.35,21.3,37.09,2.82
ROUTE_01101,SCH_001,International School A,BUS_017,DRV_024,2024-09-15,2024,9,15,6,1,monsoon,7,28,1,18,263.487,50,2.78,14.638,Zone_B,100.0,main_road,3.81,free_flow,clear,27.0,9,63,7,50,4.04,1.0,3.15,101.68,3.1844,101.7183,591.87,26.71,32.88,2.25
ROUTE_01102,SCH_001,International School A,BUS_028,DRV_011,2024-07-23,2024,7,23,1,0,summer,6,53,1,14,162.477,50,3.57,11.605,Zone_C,100.0,highway,3.8,free_flow,cloudy,35.0,11,50,8,50,3.06,1.0,3.15,101.68,3.1619,101.6962,263.54,36.99,18.82,1.62
ROUTE_01103,SCH_002,National School B,BUS_019,DRV_044,2024-07-07,2024,7,7,6,1,summer,6,14,1,6,48.702,50,8.33,8.117,Zone_D,100.0,residential,3.26,free_flow,clear,28.3,1,39,8,50,3.93,1.0,3.12,101.7,3.1781,101.6646,197.94,14.76,32.99,4.06
ROUTE_01104,SCH_003,Private School C,BUS_018,DRV_004,2024-10-27,2024,10,27,6,1,monsoon,5,2,0,17,231.438,50,2.94,13.614,Zone_E,100.0,main_road,3.25,free_flow,cloudy,26.2,4,33,13,50,4.75,1.0,3.2,101.65,3.1816,101.706,497.71,27.9,29.28,2.15
ROUTE_01105,SCH_003,Private School C,BUS_017,DRV_040,2024-10-01,2024,10,1,1,0,monsoon,5,13,0,18,227.345,50,2.78,12.63,Zone_A,100.0,main_road,4.87,free_flow,light_rain,31.9,19,49,9,50,2.2,1.0,3.2,101.65,3.1558,101.7047,503.27,27.1,27.96,2.21
ROUTE_01106,SCH_002,National School B,BUS_019,DRV_023,2024-09-29,2024,9,29,6,1,monsoon,7,30,1,5,58.147,33,6.6,11.629,Zone_B,100.0,highway,3.06,free_flow,heavy_rain,30.3,3,27,9,50,2.77,0.66,3.12,101.7,3.2066,101.6967,145.0,24.06,29.0,2.49
ROUTE_01107,SCH_002,National School B,BUS_022,DRV_011,2024-03-21,2024,3,21,3,0,spring,7,39,1,10,126.688,50,5.0,12.669,Zone_C,100.0,local_road,4.81,heavy,cloudy,26.2,7,25,1,50,4.58,1.0,3.12,101.7,3.1258,101.6976,841.37,9.03,84.14,6.64
ROUTE_01108,SCH_001,International School A,BUS_012,DRV_031,2024-05-01,2024,5,1,2,0,spring,6,43,1,17,302.551,50,2.94,17.797,Zone_D,100.0,main_road,2.66,heavy,clear,29.6,8,42,0,50,3.26,1.0,3.15,101.68,3.1694,101.7053,1284.4,14.13,75.55,4.25
ROUTE_01109,SCH_003,Private School C,BUS_001,DRV_034,2024-07-18,2024,7,18,3,0,summer,7,1,1,17,224.703,50,2.94,13.218,Zone_E,100.0,residential,4.57,light,clear,35.2,10,60,13,50,2.28,1.0,3.2,101.65,3.1733,101.7027,1083.8,12.44,63.75,4.82
ROUTE_01110,SCH_002,National School B,BUS_025,DRV_004,2024-07-17,2024,7,17,2,0,summer,7,20,1,7,90.092,50,7.14,12.87,Zone_A,100.0,local_road,3.35,moderate,cloudy,34.4,9,26,9,50,4.58,1.0,3.12,101.7,3.2067,101.6736,422.98,12.78,60.43,4.69
ROUTE_01111,SCH_003,Private School C,BUS_005,DRV_035,2024-10-09,2024,10,9,2,0,monsoon,5,53,0,15,239.187,50,3.33,15.946,Zone_B,100.0,local_road,4.45,light,cloudy,31.1,23,28,3,50,4.16,1.0,3.2,101.65,3.1982,101.6902,740.63,19.38,49.38,3.1
ROUTE_01112,SCH_002,National School B,BUS_006,DRV_034,2024-03-17,2024,3,17,6,1,spring,6,35,1,19,217.66,50,2.63,11.456,Zone_C,100.0,residential,3.08,moderate,cloudy,27.5,10,28,8,50,2.5,1.0,3.12,101.7,3.1599,101.6735,1303.41,10.02,68.6,5.99
ROUTE_01113,SCH_001,International School A,BUS_019,DRV_036,2024-06-07,2024,6,7,4,0,summer,6,53,1,18,244.658,50,2.78,13.592,Zone_D,100.0,local_road,3.01,free_flow,clear,32.7,8,62,4,50,2.35,1.0,3.15,101.68,3.1874,101.7221,873.56,16.8,48.53,3.57
ROUTE_01114,SCH_002,National School B,BUS_009,DRV_005,2024-03-01,2024,3,1,4,0,spring,5,24,0,18,195.414,50,2.78,10.856,Zone_E,100.0,highway,3.45,light,clear,32.4,18,36,1,50,3.9,1.0,3.12,101.7,3.2094,101.7054,230.8,50.8,12.82,1.18
ROUTE_01115,SCH_002,National School B,BUS_008,DRV_016,2024-06-20,2024,6,20,3,0,summer,7,28,1,6,57.06,41,6.83,9.51,Zone_A,100.0,main_road,4.01,heavy,clear,37.6,10,43,3,50,4.78,0.82,3.12,101.7,3.1883,101.6553,219.32,15.61,36.55,3.84
ROUTE_01116,SCH_002,National School B,BUS_011,DRV_022,2024-03-02,2024,3,2,5,1,spring,6,17,1,8,88.228,48,6.0,11.028,Zone_B,100.0,highway,3.03,light,clear,26.5,15,37,0,50,2.29,0.96,3.12,101.7,3.1627,101.7476,122.96,43.05,15.37,1.39
ROUTE_01117,SCH_002,National School B,BUS_005,DRV_010,2024-10-21,2024,10,21,0,0,monsoon,6,7,1,15,211.055,50,3.33,14.07,Zone_C,100.0,local_road,3.27,heavy,clear,27.1,14,49,11,50,2.73,1.0,3.12,101.7,3.1851,101.7178,1656.62,7.64,110.44,7.85
ROUTE_01118,SCH_002,National School B,BUS_026,DRV_009,2024-07-19,2024,7,19,4,0,summer,6,11,1,12,160.112,50,4.17,13.343,Zone_D,100.0,highway,4.19,light,clear,31.0,7,45,2,50,2.52,1.0,3.12,101.7,3.1761,101.7027,261.34,36.76,21.78,1.63
ROUTE_01119,SCH_003,Private School C,BUS_004,DRV_019,2024-11-07,2024,11,7,3,0,monsoon,6,47,1,13,169.789,50,3.85,13.061,Zone_E,100.0,local_road,4.31,heavy,light_rain,31.6,16,50,14,50,3.96,1.0,3.2,101.65,3.1697,101.7043,1405.65,7.25,108.13,8.28
ROUTE_01120,SCH_001,International School A,BUS_023,DRV_038,2024-05-02,2024,5,2,3,0,spring,6,26,1,7,62.791,50,7.14,8.97,Zone_A,100.0,local_road,3.45,congested,clear,31.5,6,61,11,50,4.99,1.0,3.15,101.68,3.229,101.684,515.66,7.31,73.67,8.21
ROUTE_01121,SCH_001,International School A,BUS_020,DRV_036,2024-05-26,2024,5,26,6,1,spring,6,23,1,13,156.405,50,3.85,12.031,Zone_B,100.0,main_road,3.06,light,clear,25.6,8,27,12,50,4.75,1.0,3.15,101.68,3.1528,101.6906,376.55,24.92,28.97,2.41
ROUTE_01122,SCH_002,National School B,BUS_030,DRV_005,2024-08-04,2024,8,4,6,1,summer,7,35,1,13,159.313,50,3.85,12.255,Zone_C,100.0,local_road,4.32,moderate,clear,37.7,23,35,1,50,2.25,1.0,3.12,101.7,3.1317,101.6868,662.12,14.44,50.93,4.16
